receipt_id,po_id,po_line_id,supplier_id,material_id,warehouse_id,factory_id,receipt_date,quantity_delivered,quantity_accepted,quantity_rejected,delivery_variance_days,damage_detected,created_at
GR-0005082,PO-2025-03519,POL-0005926,SUP-0021,MAT-00748,WH-US-RAW-01,FAC-US-01,2025-11-28,202,196,6,2,True,2025-11-28T00:00:00
GR-0005083,PO-2025-03519,POL-0005927,SUP-0021,MAT-00578,WH-US-RAW-01,FAC-US-01,2025-11-23,1143,1097,46,-3,True,2025-11-23T00:00:00
GR-0005084,PO-2025-03519,POL-0005928,SUP-0021,MAT-01103,WH-US-RAW-01,FAC-US-01,2025-11-26,228,228,0,0,False,2025-11-26T00:00:00
GR-0005085,PO-2025-03519,POL-0005929,SUP-0021,MAT-00664,WH-US-RAW-01,FAC-US-01,2025-11-26,1528,1428,100,0,True,2025-11-26T00:00:00
GR-0005086,PO-2025-03520,POL-0005930,SUP-0022,MAT-00798,WH-EU-RAW-01,FAC-EU-01,2025-09-30,118,118,0,-1,False,2025-09-30T00:00:00
GR-0005087,PO-2025-03520,POL-0005931,SUP-0022,MAT-01126,WH-EU-RAW-01,FAC-EU-01,2025-09-30,2076,2010,66,-1,True,2025-09-30T00:00:00
GR-0005088,PO-2025-03520,POL-0005932,SUP-0022,MAT-00690,WH-EU-RAW-01,FAC-EU-01,2025-10-01,982,956,26,0,True,2025-10-01T00:00:00
GR-0005089,PO-2025-03522,POL-0005934,SUP-0105,MAT-00557,WH-EU-RAW-01,FAC-EU-01,2025-03-06,56,51,5,0,True,2025-03-06T00:00:00
GR-0005090,PO-2025-03522,POL-0005935,SUP-0105,MAT-01158,WH-EU-RAW-01,FAC-EU-01,2025-03-05,229,223,6,-1,True,2025-03-05T00:00:00
GR-0005091,PO-2025-03522,POL-0005936,SUP-0105,MAT-00442,WH-EU-RAW-01,FAC-EU-01,2025-03-07,153,147,6,1,True,2025-03-07T00:00:00
GR-0005092,PO-2025-03522,POL-0005937,SUP-0105,MAT-00921,WH-EU-RAW-01,FAC-EU-01,2025-03-02,82,82,0,-4,False,2025-03-02T00:00:00
GR-0005093,PO-2025-03523,POL-0005938,SUP-0026,MAT-00963,WH-EU-RAW-01,FAC-EU-01,2025-12-27,1642,1556,86,4,True,2025-12-27T00:00:00
GR-0005094,PO-2025-03523,POL-0005939,SUP-0026,MAT-01140,WH-EU-RAW-01,FAC-EU-01,2025-12-28,74,61,13,5,True,2025-12-28T00:00:00
GR-0005095,PO-2025-03524,POL-0005940,SUP-0109,MAT-01138,WH-APAC-RAW-01,FAC-APAC-01,2026-01-29,676,663,13,-2,True,2026-01-29T00:00:00
GR-0005096,PO-2025-03524,POL-0005941,SUP-0109,MAT-00826,WH-APAC-RAW-01,FAC-APAC-01,2026-02-02,1091,1091,0,2,False,2026-02-02T00:00:00
GR-0005097,PO-2025-03525,POL-0005942,SUP-0107,MAT-00840,WH-MX-RAW-01,FAC-MX-01,2025-11-19,285,258,27,4,True,2025-11-19T00:00:00
GR-0005098,PO-2025-03526,POL-0005943,SUP-0051,MAT-00628,WH-APAC-RAW-01,FAC-APAC-01,2025-05-31,484,458,26,-1,True,2025-05-31T00:00:00
GR-0005099,PO-2025-03526,POL-0005944,SUP-0051,MAT-00585,WH-APAC-RAW-01,FAC-APAC-01,2025-05-31,446,433,13,-1,True,2025-05-31T00:00:00
GR-0005100,PO-2025-03528,POL-0005949,SUP-0013,MAT-00957,WH-APAC-RAW-01,FAC-APAC-01,2025-12-01,248,242,6,0,True,2025-12-01T00:00:00
GR-0005101,PO-2025-03529,POL-0005950,SUP-0117,MAT-01156,WH-US-RAW-01,FAC-US-01,2026-01-06,1356,1283,73,0,True,2026-01-06T00:00:00
GR-0005102,PO-2025-03529,POL-0005951,SUP-0117,MAT-00684,WH-US-RAW-01,FAC-US-01,2026-01-08,1086,1026,60,2,True,2026-01-08T00:00:00
GR-0005103,PO-2025-03529,POL-0005952,SUP-0117,MAT-00965,WH-US-RAW-01,FAC-US-01,2026-01-05,1052,965,87,-1,True,2026-01-05T00:00:00
GR-0005104,PO-2025-03530,POL-0005953,SUP-0087,MAT-00703,WH-EU-RAW-01,FAC-EU-01,2025-08-21,323,317,6,-1,True,2025-08-21T00:00:00
GR-0005105,PO-2025-03531,POL-0005954,SUP-0093,MAT-00875,WH-MX-RAW-01,FAC-MX-01,2025-12-20,916,709,207,7,True,2025-12-20T00:00:00
GR-0005106,PO-2025-03532,POL-0005955,SUP-0001,MAT-00980,WH-US-RAW-01,FAC-US-01,2025-12-27,401,328,73,17,True,2025-12-27T00:00:00
GR-0005107,PO-2025-03533,POL-0005956,SUP-0086,MAT-00631,WH-US-RAW-01,FAC-US-01,2025-05-08,219,219,0,-3,False,2025-05-08T00:00:00
GR-0005108,PO-2025-03533,POL-0005957,SUP-0086,MAT-00365,WH-US-RAW-01,FAC-US-01,2025-05-11,2162,2162,0,0,False,2025-05-11T00:00:00
GR-0005109,PO-2025-03534,POL-0005958,SUP-0081,MAT-00886,WH-EU-RAW-01,FAC-EU-01,2025-06-26,50,50,0,-3,False,2025-06-26T00:00:00
GR-0005110,PO-2025-03535,POL-0005959,SUP-0041,MAT-00777,WH-APAC-RAW-01,FAC-APAC-01,2026-03-18,164,158,6,8,True,2026-03-18T00:00:00
GR-0005111,PO-2025-03535,POL-0005960,SUP-0041,MAT-00616,WH-APAC-RAW-01,FAC-APAC-01,2026-03-09,1341,1235,106,-1,True,2026-03-09T00:00:00
GR-0005112,PO-2025-03536,POL-0005961,SUP-0114,MAT-00539,WH-US-RAW-01,FAC-US-01,2025-08-24,327,281,46,2,True,2025-08-24T00:00:00
GR-0005113,PO-2025-03537,POL-0005962,SUP-0017,MAT-00947,WH-US-RAW-01,FAC-US-01,2025-09-17,598,444,154,11,True,2025-09-17T00:00:00
GR-0005114,PO-2025-03538,POL-0005963,SUP-0117,MAT-00169,WH-EU-RAW-01,FAC-EU-01,2025-12-05,1625,1532,93,1,True,2025-12-05T00:00:00
GR-0005115,PO-2025-03538,POL-0005964,SUP-0117,MAT-00122,WH-EU-RAW-01,FAC-EU-01,2025-12-09,497,464,33,5,True,2025-12-09T00:00:00
GR-0005116,PO-2025-03538,POL-0005965,SUP-0117,MAT-00789,WH-EU-RAW-01,FAC-EU-01,2025-12-04,1233,1126,107,0,True,2025-12-04T00:00:00
GR-0005117,PO-2025-03539,POL-0005966,SUP-0051,MAT-00887,WH-APAC-RAW-01,FAC-APAC-01,2026-02-15,54,49,5,-2,True,2026-02-15T00:00:00
GR-0005118,PO-2025-03539,POL-0005967,SUP-0051,MAT-00387,WH-APAC-RAW-01,FAC-APAC-01,2026-02-16,161,161,0,-1,False,2026-02-16T00:00:00
GR-0005119,PO-2025-03539,POL-0005968,SUP-0051,MAT-00426,WH-APAC-RAW-01,FAC-APAC-01,2026-02-15,971,905,66,-2,True,2026-02-15T00:00:00
GR-0005120,PO-2025-03540,POL-0005969,SUP-0062,MAT-00732,WH-APAC-RAW-01,FAC-APAC-01,2025-05-23,196,176,20,0,True,2025-05-23T00:00:00
GR-0005121,PO-2025-03541,POL-0005970,SUP-0066,MAT-00982,WH-EU-RAW-01,FAC-EU-01,2025-12-18,2298,2045,253,-4,True,2025-12-18T00:00:00
GR-0005122,PO-2025-03541,POL-0005971,SUP-0066,MAT-00499,WH-EU-RAW-01,FAC-EU-01,2025-12-22,51,46,5,0,True,2025-12-22T00:00:00
GR-0005123,PO-2025-03542,POL-0005972,SUP-0068,MAT-00368,WH-MX-RAW-01,FAC-MX-01,2025-06-27,1317,1291,26,1,True,2025-06-27T00:00:00
GR-0005124,PO-2025-03542,POL-0005973,SUP-0068,MAT-00930,WH-MX-RAW-01,FAC-MX-01,2025-06-27,57,57,0,1,False,2025-06-27T00:00:00
GR-0005125,PO-2025-03543,POL-0005974,SUP-0048,MAT-00153,WH-MX-RAW-01,FAC-MX-01,2025-04-25,116,116,0,1,False,2025-04-25T00:00:00
GR-0005126,PO-2025-03543,POL-0005975,SUP-0048,MAT-00406,WH-MX-RAW-01,FAC-MX-01,2025-04-29,40,36,4,5,True,2025-04-29T00:00:00
GR-0005127,PO-2025-03543,POL-0005976,SUP-0048,MAT-00909,WH-MX-RAW-01,FAC-MX-01,2025-04-24,346,340,6,0,True,2025-04-24T00:00:00
GR-0005128,PO-2025-03544,POL-0005977,SUP-0019,MAT-00299,WH-APAC-RAW-01,FAC-APAC-01,2025-04-23,496,436,60,-7,True,2025-04-23T00:00:00
GR-0005129,PO-2025-03544,POL-0005978,SUP-0019,MAT-00955,WH-APAC-RAW-01,FAC-APAC-01,2025-05-04,393,353,40,4,True,2025-05-04T00:00:00
GR-0005130,PO-2025-03545,POL-0005979,SUP-0048,MAT-01144,WH-MX-RAW-01,FAC-MX-01,2026-03-24,1520,1427,93,-1,True,2026-03-24T00:00:00
GR-0005131,PO-2025-03546,POL-0005980,SUP-0050,MAT-01079,WH-APAC-RAW-01,FAC-APAC-01,2025-06-25,4870,4504,366,-1,True,2025-06-25T00:00:00
GR-0005132,PO-2025-03546,POL-0005981,SUP-0050,MAT-00907,WH-APAC-RAW-01,FAC-APAC-01,2025-06-25,1662,1542,120,-1,True,2025-06-25T00:00:00
GR-0005133,PO-2025-03546,POL-0005982,SUP-0050,MAT-00999,WH-APAC-RAW-01,FAC-APAC-01,2025-06-26,146,133,13,0,True,2025-06-26T00:00:00
GR-0005134,PO-2025-03547,POL-0005983,SUP-0068,MAT-01020,WH-MX-RAW-01,FAC-MX-01,2025-04-23,1258,1238,20,0,True,2025-04-23T00:00:00
GR-0005135,PO-2025-03548,POL-0005984,SUP-0103,MAT-00339,WH-MX-RAW-01,FAC-MX-01,2025-12-16,106,64,42,11,True,2025-12-16T00:00:00
GR-0005136,PO-2025-03548,POL-0005985,SUP-0103,MAT-00649,WH-MX-RAW-01,FAC-MX-01,2025-12-05,1291,1138,153,0,True,2025-12-05T00:00:00
GR-0005137,PO-2025-03548,POL-0005986,SUP-0103,MAT-00153,WH-MX-RAW-01,FAC-MX-01,2025-12-07,183,163,20,2,True,2025-12-07T00:00:00
GR-0005138,PO-2025-03549,POL-0005987,SUP-0004,MAT-00103,WH-EU-RAW-01,FAC-EU-01,2026-03-21,954,774,180,1,True,2026-03-21T00:00:00
GR-0005139,PO-2025-03550,POL-0005988,SUP-0099,MAT-00017,WH-MX-RAW-01,FAC-MX-01,2025-08-22,410,404,6,-2,True,2025-08-22T00:00:00
GR-0005140,PO-2025-03551,POL-0005989,SUP-0065,MAT-00574,WH-EU-RAW-01,FAC-EU-01,2025-11-19,63,51,12,4,True,2025-11-19T00:00:00
GR-0005141,PO-2025-03551,POL-0005990,SUP-0065,MAT-00747,WH-EU-RAW-01,FAC-EU-01,2025-11-15,60,60,0,0,False,2025-11-15T00:00:00
GR-0005142,PO-2025-03551,POL-0005991,SUP-0065,MAT-00205,WH-EU-RAW-01,FAC-EU-01,2025-11-13,541,475,66,-2,True,2025-11-13T00:00:00
GR-0005143,PO-2025-03551,POL-0005992,SUP-0065,MAT-00811,WH-EU-RAW-01,FAC-EU-01,2025-11-13,1888,1648,240,-2,True,2025-11-13T00:00:00
GR-0005144,PO-2025-03552,POL-0005993,SUP-0041,MAT-00733,WH-APAC-RAW-01,FAC-APAC-01,2025-04-17,1836,1690,146,2,True,2025-04-17T00:00:00
GR-0005145,PO-2025-03553,POL-0005994,SUP-0032,MAT-00130,WH-US-RAW-01,FAC-US-01,2025-11-25,3044,2844,200,5,True,2025-11-25T00:00:00
GR-0005146,PO-2025-03553,POL-0005995,SUP-0032,MAT-00757,WH-US-RAW-01,FAC-US-01,2025-11-23,2582,2422,160,3,True,2025-11-23T00:00:00
GR-0005147,PO-2025-03554,POL-0005996,SUP-0083,MAT-00462,WH-US-RAW-01,FAC-US-01,2025-12-29,97,84,13,-1,True,2025-12-29T00:00:00
GR-0005148,PO-2025-03554,POL-0005997,SUP-0083,MAT-00135,WH-US-RAW-01,FAC-US-01,2026-01-04,4948,4655,293,5,True,2026-01-04T00:00:00
GR-0005149,PO-2025-03555,POL-0005998,SUP-0059,MAT-00945,WH-APAC-RAW-01,FAC-APAC-01,2026-02-03,243,223,20,6,True,2026-02-03T00:00:00
GR-0005150,PO-2025-03555,POL-0005999,SUP-0059,MAT-00057,WH-APAC-RAW-01,FAC-APAC-01,2026-02-21,4207,3621,586,24,True,2026-02-21T00:00:00
GR-0005151,PO-2025-03555,POL-0006000,SUP-0059,MAT-00478,WH-APAC-RAW-01,FAC-APAC-01,2026-02-11,256,196,60,14,True,2026-02-11T00:00:00
GR-0005152,PO-2025-03555,POL-0006001,SUP-0059,MAT-00213,WH-APAC-RAW-01,FAC-APAC-01,2026-02-01,955,755,200,4,True,2026-02-01T00:00:00
GR-0005153,PO-2025-03556,POL-0006002,SUP-0042,MAT-00912,WH-EU-RAW-01,FAC-EU-01,2025-10-10,2924,2711,213,0,True,2025-10-10T00:00:00
GR-0005154,PO-2025-03556,POL-0006003,SUP-0042,MAT-00091,WH-EU-RAW-01,FAC-EU-01,2025-10-06,1333,1240,93,-4,True,2025-10-06T00:00:00
GR-0005155,PO-2025-03556,POL-0006004,SUP-0042,MAT-00012,WH-EU-RAW-01,FAC-EU-01,2025-10-14,139,133,6,4,True,2025-10-14T00:00:00
GR-0005156,PO-2025-03557,POL-0006005,SUP-0108,MAT-00593,WH-EU-RAW-01,FAC-EU-01,2025-10-03,1229,1089,140,5,True,2025-10-03T00:00:00
GR-0005157,PO-2025-03557,POL-0006006,SUP-0108,MAT-00324,WH-EU-RAW-01,FAC-EU-01,2025-09-28,233,172,61,0,True,2025-09-28T00:00:00
GR-0005158,PO-2025-03557,POL-0006007,SUP-0108,MAT-00327,WH-EU-RAW-01,FAC-EU-01,2025-09-27,239,219,20,-1,True,2025-09-27T00:00:00
GR-0005159,PO-2025-03558,POL-0006008,SUP-0084,MAT-00535,WH-US-RAW-01,FAC-US-01,2025-06-19,631,605,26,4,True,2025-06-19T00:00:00
GR-0005160,PO-2025-03559,POL-0006009,SUP-0084,MAT-00553,WH-MX-RAW-01,FAC-MX-01,2025-10-23,563,530,33,1,True,2025-10-23T00:00:00
GR-0005161,PO-2025-03559,POL-0006010,SUP-0084,MAT-00175,WH-MX-RAW-01,FAC-MX-01,2025-10-22,4903,4630,273,0,True,2025-10-22T00:00:00
GR-0005162,PO-2025-03559,POL-0006011,SUP-0084,MAT-00555,WH-MX-RAW-01,FAC-MX-01,2025-10-22,46,42,4,0,True,2025-10-22T00:00:00
GR-0005163,PO-2025-03560,POL-0006012,SUP-0117,MAT-01112,WH-US-RAW-01,FAC-US-01,2025-06-13,2160,1994,166,-4,True,2025-06-13T00:00:00
GR-0005164,PO-2025-03561,POL-0006013,SUP-0084,MAT-00064,WH-US-RAW-01,FAC-US-01,2026-02-21,226,199,27,1,True,2026-02-21T00:00:00
GR-0005165,PO-2025-03564,POL-0006018,SUP-0019,MAT-01013,WH-MX-RAW-01,FAC-MX-01,2026-03-29,1013,933,80,5,True,2026-03-29T00:00:00
GR-0005166,PO-2025-03564,POL-0006019,SUP-0019,MAT-01029,WH-MX-RAW-01,FAC-MX-01,2026-03-26,437,397,40,2,True,2026-03-26T00:00:00
GR-0005167,PO-2025-03564,POL-0006020,SUP-0019,MAT-00681,WH-MX-RAW-01,FAC-MX-01,2026-03-23,250,217,33,-1,True,2026-03-23T00:00:00
GR-0005168,PO-2025-03565,POL-0006021,SUP-0055,MAT-00649,WH-MX-RAW-01,FAC-MX-01,2025-12-27,858,858,0,0,False,2025-12-27T00:00:00
GR-0005169,PO-2025-03566,POL-0006022,SUP-0052,MAT-00821,WH-APAC-RAW-01,FAC-APAC-01,2026-01-25,912,832,80,-3,True,2026-01-25T00:00:00
GR-0005170,PO-2025-03566,POL-0006023,SUP-0052,MAT-01025,WH-APAC-RAW-01,FAC-APAC-01,2026-01-27,266,253,13,-1,True,2026-01-27T00:00:00
GR-0005171,PO-2025-03566,POL-0006024,SUP-0052,MAT-00225,WH-APAC-RAW-01,FAC-APAC-01,2026-02-02,2060,1887,173,5,True,2026-02-02T00:00:00
GR-0005172,PO-2025-03567,POL-0006025,SUP-0024,MAT-01008,WH-APAC-RAW-01,FAC-APAC-01,2025-09-09,409,396,13,0,True,2025-09-09T00:00:00
GR-0005173,PO-2025-03567,POL-0006026,SUP-0024,MAT-01022,WH-APAC-RAW-01,FAC-APAC-01,2025-09-13,359,346,13,4,True,2025-09-13T00:00:00
GR-0005174,PO-2025-03568,POL-0006027,SUP-0103,MAT-00238,WH-APAC-RAW-01,FAC-APAC-01,2026-02-20,3225,2625,600,24,True,2026-02-20T00:00:00
GR-0005175,PO-2025-03569,POL-0006028,SUP-0008,MAT-00155,WH-MX-RAW-01,FAC-MX-01,2025-12-01,1374,1261,113,3,True,2025-12-01T00:00:00
GR-0005176,PO-2025-03570,POL-0006029,SUP-0067,MAT-00823,WH-MX-RAW-01,FAC-MX-01,2025-11-29,1186,999,187,4,True,2025-11-29T00:00:00
GR-0005177,PO-2025-03571,POL-0006030,SUP-0015,MAT-00555,WH-APAC-RAW-01,FAC-APAC-01,2026-03-27,52,42,10,6,True,2026-03-27T00:00:00
GR-0005178,PO-2025-03571,POL-0006031,SUP-0015,MAT-00282,WH-APAC-RAW-01,FAC-APAC-01,2026-03-23,1748,1388,360,2,True,2026-03-23T00:00:00
GR-0005179,PO-2025-03571,POL-0006032,SUP-0015,MAT-00534,WH-APAC-RAW-01,FAC-APAC-01,2026-03-31,203,163,40,10,True,2026-03-31T00:00:00
GR-0005180,PO-2025-03572,POL-0006033,SUP-0080,MAT-00829,WH-MX-RAW-01,FAC-MX-01,2025-09-15,2386,2206,180,-3,True,2025-09-15T00:00:00
GR-0005181,PO-2025-03573,POL-0006034,SUP-0107,MAT-00090,WH-US-RAW-01,FAC-US-01,2025-09-24,367,334,33,2,True,2025-09-24T00:00:00
GR-0005182,PO-2025-03575,POL-0006036,SUP-0019,MAT-00910,WH-US-RAW-01,FAC-US-01,2025-05-09,1951,1791,160,5,True,2025-05-09T00:00:00
GR-0005183,PO-2025-03576,POL-0006037,SUP-0042,MAT-01035,WH-US-RAW-01,FAC-US-01,2025-11-29,511,464,47,0,True,2025-11-29T00:00:00
GR-0005184,PO-2025-03576,POL-0006038,SUP-0042,MAT-00783,WH-US-RAW-01,FAC-US-01,2025-11-30,1818,1631,187,1,True,2025-11-30T00:00:00
GR-0005185,PO-2025-03576,POL-0006039,SUP-0042,MAT-00161,WH-US-RAW-01,FAC-US-01,2025-11-29,2756,2590,166,0,True,2025-11-29T00:00:00
GR-0005186,PO-2025-03578,POL-0006041,SUP-0091,MAT-00451,WH-MX-RAW-01,FAC-MX-01,2025-12-28,236,230,6,0,True,2025-12-28T00:00:00
GR-0005187,PO-2025-03579,POL-0006042,SUP-0116,MAT-00958,WH-MX-RAW-01,FAC-MX-01,2025-12-03,2251,2205,46,0,True,2025-12-03T00:00:00
GR-0005188,PO-2025-03579,POL-0006043,SUP-0116,MAT-00249,WH-MX-RAW-01,FAC-MX-01,2025-12-03,2231,2171,60,0,True,2025-12-03T00:00:00
GR-0005189,PO-2025-03580,POL-0006044,SUP-0051,MAT-00172,WH-APAC-RAW-01,FAC-APAC-01,2025-08-29,52,52,0,0,False,2025-08-29T00:00:00
GR-0005190,PO-2025-03581,POL-0006045,SUP-0052,MAT-00937,WH-APAC-RAW-01,FAC-APAC-01,2025-10-13,255,215,40,3,True,2025-10-13T00:00:00
GR-0005191,PO-2025-03582,POL-0006046,SUP-0110,MAT-00920,WH-MX-RAW-01,FAC-MX-01,2026-03-09,182,162,20,-4,True,2026-03-09T00:00:00
GR-0005192,PO-2025-03583,POL-0006047,SUP-0051,MAT-00936,WH-MX-RAW-01,FAC-MX-01,2025-12-18,2932,2806,126,1,True,2025-12-18T00:00:00
GR-0005193,PO-2025-03584,POL-0006048,SUP-0003,MAT-00094,WH-MX-RAW-01,FAC-MX-01,2025-12-06,170,164,6,0,True,2025-12-06T00:00:00
GR-0005194,PO-2025-03584,POL-0006049,SUP-0003,MAT-00327,WH-MX-RAW-01,FAC-MX-01,2025-12-08,168,135,33,2,True,2025-12-08T00:00:00
GR-0005195,PO-2025-03585,POL-0006050,SUP-0011,MAT-00363,WH-EU-RAW-01,FAC-EU-01,2025-06-12,1821,1668,153,0,True,2025-06-12T00:00:00
GR-0005196,PO-2025-03586,POL-0006051,SUP-0096,MAT-00310,WH-US-RAW-01,FAC-US-01,2025-03-15,99,85,14,0,True,2025-03-15T00:00:00
GR-0005197,PO-2025-03586,POL-0006052,SUP-0096,MAT-00994,WH-US-RAW-01,FAC-US-01,2025-03-13,1569,1469,100,-2,True,2025-03-13T00:00:00
GR-0005198,PO-2025-03586,POL-0006053,SUP-0096,MAT-00402,WH-US-RAW-01,FAC-US-01,2025-03-21,672,625,47,6,True,2025-03-21T00:00:00
GR-0005199,PO-2025-03586,POL-0006054,SUP-0096,MAT-00950,WH-US-RAW-01,FAC-US-01,2025-03-09,1161,1061,100,-6,True,2025-03-09T00:00:00
GR-0005200,PO-2025-03588,POL-0006056,SUP-0054,MAT-00708,WH-APAC-RAW-01,FAC-APAC-01,2025-10-29,4093,3826,267,4,True,2025-10-29T00:00:00
GR-0005201,PO-2025-03588,POL-0006057,SUP-0054,MAT-01093,WH-APAC-RAW-01,FAC-APAC-01,2025-10-25,495,462,33,0,True,2025-10-25T00:00:00
GR-0005202,PO-2025-03589,POL-0006058,SUP-0097,MAT-01105,WH-US-RAW-01,FAC-US-01,2026-01-10,592,545,47,1,True,2026-01-10T00:00:00
GR-0005203,PO-2025-03589,POL-0006059,SUP-0097,MAT-00830,WH-US-RAW-01,FAC-US-01,2026-01-09,4190,3844,346,0,True,2026-01-09T00:00:00
GR-0005204,PO-2025-03590,POL-0006060,SUP-0066,MAT-00125,WH-EU-RAW-01,FAC-EU-01,2025-06-01,323,310,13,3,True,2025-06-01T00:00:00
GR-0005205,PO-2025-03591,POL-0006061,SUP-0025,MAT-00079,WH-EU-RAW-01,FAC-EU-01,2026-01-09,104,104,0,-1,False,2026-01-09T00:00:00
GR-0005206,PO-2025-03591,POL-0006062,SUP-0025,MAT-00827,WH-EU-RAW-01,FAC-EU-01,2026-01-09,3293,3160,133,-1,True,2026-01-09T00:00:00
GR-0005207,PO-2025-03593,POL-0006065,SUP-0092,MAT-00691,WH-APAC-RAW-01,FAC-APAC-01,2025-12-16,459,426,33,-2,True,2025-12-16T00:00:00
GR-0005208,PO-2025-03594,POL-0006066,SUP-0041,MAT-00158,WH-MX-RAW-01,FAC-MX-01,2025-06-28,1125,978,147,-1,True,2025-06-28T00:00:00
GR-0005209,PO-2025-03594,POL-0006067,SUP-0041,MAT-00712,WH-MX-RAW-01,FAC-MX-01,2025-07-04,158,138,20,5,True,2025-07-04T00:00:00
GR-0005210,PO-2025-03595,POL-0006068,SUP-0086,MAT-00813,WH-EU-RAW-01,FAC-EU-01,2025-12-12,103,103,0,-4,False,2025-12-12T00:00:00
GR-0005211,PO-2025-03596,POL-0006069,SUP-0067,MAT-00499,WH-MX-RAW-01,FAC-MX-01,2026-02-13,62,56,6,-5,True,2026-02-13T00:00:00
GR-0005212,PO-2025-03597,POL-0006070,SUP-0118,MAT-00304,WH-EU-RAW-01,FAC-EU-01,2025-11-08,422,389,33,-1,True,2025-11-08T00:00:00
GR-0005213,PO-2025-03598,POL-0006071,SUP-0010,MAT-00041,WH-MX-RAW-01,FAC-MX-01,2026-04-04,420,387,33,6,True,2026-04-04T00:00:00
GR-0005214,PO-2025-03599,POL-0006072,SUP-0093,MAT-00949,WH-EU-RAW-01,FAC-EU-01,2026-02-12,1571,1251,320,6,True,2026-02-12T00:00:00
GR-0005215,PO-2025-03599,POL-0006073,SUP-0093,MAT-00410,WH-EU-RAW-01,FAC-EU-01,2026-03-02,885,651,234,24,True,2026-03-02T00:00:00
GR-0005216,PO-2025-03599,POL-0006074,SUP-0093,MAT-00589,WH-EU-RAW-01,FAC-EU-01,2026-02-07,114,94,20,1,True,2026-02-07T00:00:00
GR-0005217,PO-2025-03600,POL-0006075,SUP-0094,MAT-00115,WH-US-RAW-01,FAC-US-01,2026-03-28,1085,1085,0,0,False,2026-03-28T00:00:00
GR-0005218,PO-2025-03602,POL-0006078,SUP-0047,MAT-00642,WH-MX-RAW-01,FAC-MX-01,2025-06-21,2205,2179,26,1,True,2025-06-21T00:00:00
GR-0005219,PO-2025-03602,POL-0006079,SUP-0047,MAT-01017,WH-MX-RAW-01,FAC-MX-01,2025-06-21,455,455,0,1,False,2025-06-21T00:00:00
GR-0005220,PO-2025-03603,POL-0006080,SUP-0041,MAT-00787,WH-APAC-RAW-01,FAC-APAC-01,2025-10-03,102,102,0,11,False,2025-10-03T00:00:00
GR-0005221,PO-2025-03603,POL-0006081,SUP-0041,MAT-00579,WH-APAC-RAW-01,FAC-APAC-01,2025-09-21,2869,2676,193,-1,True,2025-09-21T00:00:00
GR-0005222,PO-2025-03604,POL-0006082,SUP-0018,MAT-00105,WH-APAC-RAW-01,FAC-APAC-01,2025-08-02,376,343,33,-7,True,2025-08-02T00:00:00
GR-0005223,PO-2025-03606,POL-0006086,SUP-0036,MAT-00098,WH-APAC-RAW-01,FAC-APAC-01,2026-01-31,349,349,0,0,False,2026-01-31T00:00:00
GR-0005224,PO-2025-03607,POL-0006087,SUP-0090,MAT-00672,WH-MX-RAW-01,FAC-MX-01,2026-01-23,158,158,0,0,False,2026-01-23T00:00:00
GR-0005225,PO-2025-03608,POL-0006088,SUP-0093,MAT-00001,WH-APAC-RAW-01,FAC-APAC-01,2025-10-12,81,68,13,0,True,2025-10-12T00:00:00
GR-0005226,PO-2025-03609,POL-0006089,SUP-0012,MAT-00338,WH-APAC-RAW-01,FAC-APAC-01,2025-07-24,189,176,13,4,True,2025-07-24T00:00:00
GR-0005227,PO-2025-03611,POL-0006091,SUP-0036,MAT-00758,WH-US-RAW-01,FAC-US-01,2025-11-05,718,712,6,-3,True,2025-11-05T00:00:00
GR-0005228,PO-2025-03612,POL-0006092,SUP-0112,MAT-00189,WH-MX-RAW-01,FAC-MX-01,2025-08-16,1191,1138,53,0,True,2025-08-16T00:00:00
GR-0005229,PO-2025-03612,POL-0006093,SUP-0112,MAT-00741,WH-MX-RAW-01,FAC-MX-01,2025-08-16,74,61,13,0,True,2025-08-16T00:00:00
GR-0005230,PO-2025-03612,POL-0006094,SUP-0112,MAT-00247,WH-MX-RAW-01,FAC-MX-01,2025-08-17,4508,4348,160,1,True,2025-08-17T00:00:00
GR-0005231,PO-2025-03612,POL-0006095,SUP-0112,MAT-00548,WH-MX-RAW-01,FAC-MX-01,2025-08-17,337,324,13,1,True,2025-08-17T00:00:00
GR-0005232,PO-2025-03613,POL-0006096,SUP-0047,MAT-00051,WH-APAC-RAW-01,FAC-APAC-01,2025-12-24,544,544,0,0,False,2025-12-24T00:00:00
GR-0005233,PO-2025-03614,POL-0006097,SUP-0068,MAT-00007,WH-MX-RAW-01,FAC-MX-01,2025-04-18,104,104,0,-3,False,2025-04-18T00:00:00
GR-0005234,PO-2025-03615,POL-0006098,SUP-0088,MAT-00766,WH-US-RAW-01,FAC-US-01,2025-09-30,108,108,0,-2,False,2025-09-30T00:00:00
GR-0005235,PO-2025-03615,POL-0006099,SUP-0088,MAT-00443,WH-US-RAW-01,FAC-US-01,2025-10-02,2104,2064,40,0,True,2025-10-02T00:00:00
GR-0005236,PO-2025-03616,POL-0006100,SUP-0022,MAT-00316,WH-MX-RAW-01,FAC-MX-01,2025-11-15,104,104,0,0,False,2025-11-15T00:00:00
GR-0005237,PO-2025-03617,POL-0006101,SUP-0092,MAT-01151,WH-APAC-RAW-01,FAC-APAC-01,2025-07-13,1723,1637,86,0,True,2025-07-13T00:00:00
